pdf, Part No.,Series Name,Rated Power,Tolerance,T.C.R,Resistance Value
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JB-52-4K7,CFR-12JB-52-4K7,CFR,1/6W,±5%,Base on Specs,4 700,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JB-52-4M3,CFR-12JB-52-4M3,CFR,1/6W,±5%,Base on Specs,4 300 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JB-52-4M7,CFR-12JB-52-4M7,CFR,1/6W,±5%,Base on Specs,4 700 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JB-52-4R3,CFR-12JB-52-4R3,CFR,1/6W,±5%,Base on Specs,4.3,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JB-52-4R7,CFR-12JB-52-4R7,CFR,1/6W,±5%,Base on Specs,4.7,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JB-52-510K,CFR-12JB-52-510K,CFR,1/6W,±5%,Base on Specs,510 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JB-52-510R,CFR-12JB-52-510R,CFR,1/6W,±5%,Base on Specs,510,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JB-52-51K,CFR-12JB-52-51K,CFR,1/6W,±5%,Base on Specs,51 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JB-52-51R,CFR-12JB-52-51R,CFR,1/6W,±5%,Base on Specs,51,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JB-52-560R,CFR-12JB-52-560R,CFR,1/6W,±5%,Base on Specs,560,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JB-52-56K,CFR-12JB-52-56K,CFR,1/6W,±5%,Base on Specs,56 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JB-52-56R,CFR-12JB-52-56R,CFR,1/6W,±5%,Base on Specs,56,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JB-52-5K1,CFR-12JB-52-5K1,CFR,1/6W,±5%,Base on Specs,5 100,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JB-52-5K6,CFR-12JB-52-5K6,CFR,1/6W,±5%,Base on Specs,5 600,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JB-52-5M1,CFR-12JB-52-5M1,CFR,1/6W,±5%,Base on Specs,5 100 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JB-52-5M6,CFR-12JB-52-5M6,CFR,1/6W,±5%,Base on Specs,5 600 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JB-52-5R1,CFR-12JB-52-5R1,CFR,1/6W,±5%,Base on Specs,5.1,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JB-52-5R6,CFR-12JB-52-5R6,CFR,1/6W,±5%,Base on Specs,5.6,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JB-52-620K,CFR-12JB-52-620K,CFR,1/6W,±5%,Base on Specs,620 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JB-52-620R,CFR-12JB-52-620R,CFR,1/6W,±5%,Base on Specs,620,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JB-52-62K,CFR-12JB-52-62K,CFR,1/6W,±5%,Base on Specs,62 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JB-52-62R,CFR-12JB-52-62R,CFR,1/6W,±5%,Base on Specs,62,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JB-52-680K,CFR-12JB-52-680K,CFR,1/6W,±5%,Base on Specs,680 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JB-52-680R,CFR-12JB-52-680R,CFR,1/6W,±5%,Base on Specs,680,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JB-52-68K,CFR-12JB-52-68K,CFR,1/6W,±5%,Base on Specs,68 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JB-52-68R,CFR-12JB-52-68R,CFR,1/6W,±5%,Base on Specs,68,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JB-52-6K2,CFR-12JB-52-6K2,CFR,1/6W,±5%,Base on Specs,6 200,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JB-52-6K8,CFR-12JB-52-6K8,CFR,1/6W,±5%,Base on Specs,6 800,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JB-52-6M2,CFR-12JB-52-6M2,CFR,1/6W,±5%,Base on Specs,6 200 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JB-52-6M8,CFR-12JB-52-6M8,CFR,1/6W,±5%,Base on Specs,6 800 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JB-52-6R2,CFR-12JB-52-6R2,CFR,1/6W,±5%,Base on Specs,6.2,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JB-52-6R8,CFR-12JB-52-6R8,CFR,1/6W,±5%,Base on Specs,6.8,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JB-52-750K,CFR-12JB-52-750K,CFR,1/6W,±5%,Base on Specs,750 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JB-52-750R,CFR-12JB-52-750R,CFR,1/6W,±5%,Base on Specs,750,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JB-52-75K,CFR-12JB-52-75K,CFR,1/6W,±5%,Base on Specs,75 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JB-52-75R,CFR-12JB-52-75R,CFR,1/6W,±5%,Base on Specs,75,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JB-52-7K5,CFR-12JB-52-7K5,CFR,1/6W,±5%,Base on Specs,7 500,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JB-52-7M5,CFR-12JB-52-7M5,CFR,1/6W,±5%,Base on Specs,7 500 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JB-52-7R5,CFR-12JB-52-7R5,CFR,1/6W,±5%,Base on Specs,7.5,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JB-52-820K,CFR-12JB-52-820K,CFR,1/6W,±5%,Base on Specs,820 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JB-52-820R,CFR-12JB-52-820R,CFR,1/6W,±5%,Base on Specs,820,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JB-52-82K,CFR-12JB-52-82K,CFR,1/6W,±5%,Base on Specs,82 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JB-52-82R,CFR-12JB-52-82R,CFR,1/6W,±5%,Base on Specs,82,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JB-52-8K2,CFR-12JB-52-8K2,CFR,1/6W,±5%,Base on Specs,8 200,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JB-52-8M2,CFR-12JB-52-8M2,CFR,1/6W,±5%,Base on Specs,8 200 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JB-52-8R2,CFR-12JB-52-8R2,CFR,1/6W,±5%,Base on Specs,8.2,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JB-52-910K,CFR-12JB-52-910K,CFR,1/6W,±5%,Base on Specs,910 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JB-52-910R,CFR-12JB-52-910R,CFR,1/6W,±5%,Base on Specs,910,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JB-52-91K,CFR-12JB-52-91K,CFR,1/6W,±5%,Base on Specs,91 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JB-52-91R,CFR-12JB-52-91R,CFR,1/6W,±5%,Base on Specs,91,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JB-52-9K1,CFR-12JB-52-9K1,CFR,1/6W,±5%,Base on Specs,9 100,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JB-52-9M1,CFR-12JB-52-9M1,CFR,1/6W,±5%,Base on Specs,9 100 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JB-52-9R1,CFR-12JB-52-9R1,CFR,1/6W,±5%,Base on Specs,9.1,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JR-52-0R,CFR-12JR-52-0R,CFR,1/6W,±5%,Base on Specs,0,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JR-52-100K,CFR-12JR-52-100K,CFR,1/6W,±5%,Base on Specs,100 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JR-52-100R,CFR-12JR-52-100R,CFR,1/6W,±5%,Base on Specs,100,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JR-52-10K,CFR-12JR-52-10K,CFR,1/6W,±5%,Base on Specs,10 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JR-52-10M,CFR-12JR-52-10M,CFR,1/6W,±5%,Base on Specs,10 000 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JR-52-10R,CFR-12JR-52-10R,CFR,1/6W,±5%,Base on Specs,10,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JR-52-110R,CFR-12JR-52-110R,CFR,1/6W,±5%,Base on Specs,110,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JR-52-120K,CFR-12JR-52-120K,CFR,1/6W,±5%,Base on Specs,120 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JR-52-120R,CFR-12JR-52-120R,CFR,1/6W,±5%,Base on Specs,120,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JR-52-12K,CFR-12JR-52-12K,CFR,1/6W,±5%,Base on Specs,12 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JR-52-130R,CFR-12JR-52-130R,CFR,1/6W,±5%,Base on Specs,130,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JR-52-13R,CFR-12JR-52-13R,CFR,1/6W,±5%,Base on Specs,13,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JR-52-150K,CFR-12JR-52-150K,CFR,1/6W,±5%,Base on Specs,150 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JR-52-150R,CFR-12JR-52-150R,CFR,1/6W,±5%,Base on Specs,150,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JR-52-15K,CFR-12JR-52-15K,CFR,1/6W,±5%,Base on Specs,15 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JR-52-15M,CFR-12JR-52-15M,CFR,1/6W,±5%,Base on Specs,15 000 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JR-52-15R,CFR-12JR-52-15R,CFR,1/6W,±5%,Base on Specs,15,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JR-52-160K,CFR-12JR-52-160K,CFR,1/6W,±5%,Base on Specs,160 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JR-52-180K,CFR-12JR-52-180K,CFR,1/6W,±5%,Base on Specs,180 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JR-52-180R,CFR-12JR-52-180R,CFR,1/6W,±5%,Base on Specs,180,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JR-52-18R,CFR-12JR-52-18R,CFR,1/6W,±5%,Base on Specs,18,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JR-52-1K,CFR-12JR-52-1K,CFR,1/6W,±5%,Base on Specs,1 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JR-52-1K2,CFR-12JR-52-1K2,CFR,1/6W,±5%,Base on Specs,1 200,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JR-52-1K5,CFR-12JR-52-1K5,CFR,1/6W,±5%,Base on Specs,1 500,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JR-52-1K6,CFR-12JR-52-1K6,CFR,1/6W,±5%,Base on Specs,1 600,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JR-52-1K8,CFR-12JR-52-1K8,CFR,1/6W,±5%,Base on Specs,1 800,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JR-52-1M,CFR-12JR-52-1M,CFR,1/6W,±5%,Base on Specs,1 000 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JR-52-1M2,CFR-12JR-52-1M2,CFR,1/6W,±5%,Base on Specs,1 200 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JR-52-1M3,CFR-12JR-52-1M3,CFR,1/6W,±5%,Base on Specs,1 300 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JR-52-1M5,CFR-12JR-52-1M5,CFR,1/6W,±5%,Base on Specs,1 500 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JR-52-1R,CFR-12JR-52-1R,CFR,1/6W,±5%,Base on Specs,1,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JR-52-1R3,CFR-12JR-52-1R3,CFR,1/6W,±5%,Base on Specs,1.3,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JR-52-200K,CFR-12JR-52-200K,CFR,1/6W,±5%,Base on Specs,200 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JR-52-200R,CFR-12JR-52-200R,CFR,1/6W,±5%,Base on Specs,200,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JR-52-20K,CFR-12JR-52-20K,CFR,1/6W,±5%,Base on Specs,20 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JR-52-20R,CFR-12JR-52-20R,CFR,1/6W,±5%,Base on Specs,20,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JR-52-220K,CFR-12JR-52-220K,CFR,1/6W,±5%,Base on Specs,220 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JR-52-220R,CFR-12JR-52-220R,CFR,1/6W,±5%,Base on Specs,220,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JR-52-22K,CFR-12JR-52-22K,CFR,1/6W,±5%,Base on Specs,22 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JR-52-22R,CFR-12JR-52-22R,CFR,1/6W,±5%,Base on Specs,22,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JR-52-240K,CFR-12JR-52-240K,CFR,1/6W,±5%,Base on Specs,240 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JR-52-240R,CFR-12JR-52-240R,CFR,1/6W,±5%,Base on Specs,240,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JR-52-24K,CFR-12JR-52-24K,CFR,1/6W,±5%,Base on Specs,24 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JR-52-270K,CFR-12JR-52-270K,CFR,1/6W,±5%,Base on Specs,270 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JR-52-270R,CFR-12JR-52-270R,CFR,1/6W,±5%,Base on Specs,270,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JR-52-27K,CFR-12JR-52-27K,CFR,1/6W,±5%,Base on Specs,27 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JR-52-27R,CFR-12JR-52-27R,CFR,1/6W,±5%,Base on Specs,27,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JR-52-2K,CFR-12JR-52-2K,CFR,1/6W,±5%,Base on Specs,2 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JR-52-2K2,CFR-12JR-52-2K2,CFR,1/6W,±5%,Base on Specs,2 200,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JR-52-2K4,CFR-12JR-52-2K4,CFR,1/6W,±5%,Base on Specs,2 400,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JR-52-2K7,CFR-12JR-52-2K7,CFR,1/6W,±5%,Base on Specs,2 700,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JR-52-2M,CFR-12JR-52-2M,CFR,1/6W,±5%,Base on Specs,2 000 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JR-52-2M2,CFR-12JR-52-2M2,CFR,1/6W,±5%,Base on Specs,2 200 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JR-52-2M4,CFR-12JR-52-2M4,CFR,1/6W,±5%,Base on Specs,2 400 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JR-52-2M7,CFR-12JR-52-2M7,CFR,1/6W,±5%,Base on Specs,2 700 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JR-52-2R,CFR-12JR-52-2R,CFR,1/6W,±5%,Base on Specs,2,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JR-52-2R2,CFR-12JR-52-2R2,CFR,1/6W,±5%,Base on Specs,2.2,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JR-52-300R,CFR-12JR-52-300R,CFR,1/6W,±5%,Base on Specs,300,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JR-52-30K,CFR-12JR-52-30K,CFR,1/6W,±5%,Base on Specs,30 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JR-52-30R,CFR-12JR-52-30R,CFR,1/6W,±5%,Base on Specs,30,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JR-52-330K,CFR-12JR-52-330K,CFR,1/6W,±5%,Base on Specs,330 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JR-52-330R,CFR-12JR-52-330R,CFR,1/6W,±5%,Base on Specs,330,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JR-52-33K,CFR-12JR-52-33K,CFR,1/6W,±5%,Base on Specs,33 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JR-52-33R,CFR-12JR-52-33R,CFR,1/6W,±5%,Base on Specs,33,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JR-52-36K,CFR-12JR-52-36K,CFR,1/6W,±5%,Base on Specs,36 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JR-52-36R,CFR-12JR-52-36R,CFR,1/6W,±5%,Base on Specs,36,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JR-52-390K,CFR-12JR-52-390K,CFR,1/6W,±5%,Base on Specs,390 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JR-52-390R,CFR-12JR-52-390R,CFR,1/6W,±5%,Base on Specs,390,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JR-52-39K,CFR-12JR-52-39K,CFR,1/6W,±5%,Base on Specs,39 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JR-52-39R,CFR-12JR-52-39R,CFR,1/6W,±5%,Base on Specs,39,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JR-52-3K,CFR-12JR-52-3K,CFR,1/6W,±5%,Base on Specs,3 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JR-52-3K3,CFR-12JR-52-3K3,CFR,1/6W,±5%,Base on Specs,3 300,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JR-52-3K9,CFR-12JR-52-3K9,CFR,1/6W,±5%,Base on Specs,3 900,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JR-52-3M,CFR-12JR-52-3M,CFR,1/6W,±5%,Base on Specs,3 000 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JR-52-3M3,CFR-12JR-52-3M3,CFR,1/6W,±5%,Base on Specs,3 300 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JR-52-3M6,CFR-12JR-52-3M6,CFR,1/6W,±5%,Base on Specs,3 600 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JR-52-3R3,CFR-12JR-52-3R3,CFR,1/6W,±5%,Base on Specs,3.3,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JR-52-3R9,CFR-12JR-52-3R9,CFR,1/6W,±5%,Base on Specs,3.9,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JR-52-430K,CFR-12JR-52-430K,CFR,1/6W,±5%,Base on Specs,430 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JR-52-43R,CFR-12JR-52-43R,CFR,1/6W,±5%,Base on Specs,43,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JR-52-470K,CFR-12JR-52-470K,CFR,1/6W,±5%,Base on Specs,470 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JR-52-470R,CFR-12JR-52-470R,CFR,1/6W,±5%,Base on Specs,470,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JR-52-47K,CFR-12JR-52-47K,CFR,1/6W,±5%,Base on Specs,47 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JR-52-47R,CFR-12JR-52-47R,CFR,1/6W,±5%,Base on Specs,47,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JR-52-4K3,CFR-12JR-52-4K3,CFR,1/6W,±5%,Base on Specs,4 300,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JR-52-4K7,CFR-12JR-52-4K7,CFR,1/6W,±5%,Base on Specs,4 700,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JR-52-4M3,CFR-12JR-52-4M3,CFR,1/6W,±5%,Base on Specs,4 300 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JR-52-4M7,CFR-12JR-52-4M7,CFR,1/6W,±5%,Base on Specs,4 700 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JR-52-4R3,CFR-12JR-52-4R3,CFR,1/6W,±5%,Base on Specs,4.3,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JR-52-510K,CFR-12JR-52-510K,CFR,1/6W,±5%,Base on Specs,510 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JR-52-510R,CFR-12JR-52-510R,CFR,1/6W,±5%,Base on Specs,510,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JR-52-51K,CFR-12JR-52-51K,CFR,1/6W,±5%,Base on Specs,51 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JR-52-51R,CFR-12JR-52-51R,CFR,1/6W,±5%,Base on Specs,51,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JR-52-522R,CFR-12JR-52-522R,CFR,1/6W,±5%,Base on Specs,522,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JR-52-560R,CFR-12JR-52-560R,CFR,1/6W,±5%,Base on Specs,560,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JR-52-56K,CFR-12JR-52-56K,CFR,1/6W,±5%,Base on Specs,56 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JR-52-5K1,CFR-12JR-52-5K1,CFR,1/6W,±5%,Base on Specs,5 100,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JR-52-5K6,CFR-12JR-52-5K6,CFR,1/6W,±5%,Base on Specs,5 600,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CFR-12JR-52-5M1,CFR-12JR-52-5M1,CFR,1/6W,±5%,Base on Specs,5 100 000,
