pdf, Part No.,Series Name,Voltage,Tolerance,Capacitance,Pitch,Case Size
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CH016M0330REF-0810,CH016M0330REF-0810,CH(125°C  2000 Hours Ultra Low Impedance High Temperature),16V,±20%,330,No Lead Cut /  Standard,810
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CH016M0470REG-1010,CH016M0470REG-1010,CH(125°C  2000 Hours Ultra Low Impedance High Temperature),16V,±20%,470,No Lead Cut /  Standard,1010
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CH025M0047RSE-0806,CH025M0047RSE-0806,CH(125°C  2000 Hours Ultra Low Impedance High Temperature),25V,±20%,47,No Lead Cut /  Standard,806
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CH025M0100REF-0810,CH025M0100REF-0810,CH(125°C  2000 Hours Ultra Low Impedance High Temperature),25V,±20%,100,No Lead Cut /  Standard,810
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CH025M0150REF-0810,CH025M0150REF-0810,CH(125°C  2000 Hours Ultra Low Impedance High Temperature),25V,±20%,150,No Lead Cut /  Standard,810
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CH025M0220REG-1010,CH025M0220REG-1010,CH(125°C  2000 Hours Ultra Low Impedance High Temperature),25V,±20%,220,No Lead Cut /  Standard,1010
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CH025M0330REG-1010,CH025M0330REG-1010,CH(125°C  2000 Hours Ultra Low Impedance High Temperature),25V,±20%,330,No Lead Cut /  Standard,1010
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CH035M0047REF-0810,CH035M0047REF-0810,CH(125°C  2000 Hours Ultra Low Impedance High Temperature),35V,±20%,47,No Lead Cut /  Standard,810
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CH035M0100REF-0810,CH035M0100REF-0810,CH(125°C  2000 Hours Ultra Low Impedance High Temperature),35V,±20%,100,No Lead Cut /  Standard,810
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CH035M0150REG-1010,CH035M0150REG-1010,CH(125°C  2000 Hours Ultra Low Impedance High Temperature),35V,±20%,150,No Lead Cut /  Standard,1010
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CH035M0220REG-1010,CH035M0220REG-1010,CH(125°C  2000 Hours Ultra Low Impedance High Temperature),35V,±20%,220,No Lead Cut /  Standard,1010
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CH050M0047REF-0810,CH050M0047REF-0810,CH(125°C  2000 Hours Ultra Low Impedance High Temperature),50V,±20%,47,No Lead Cut /  Standard,810
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CH050M0100REG-1010,CH050M0100REG-1010,CH(125°C  2000 Hours Ultra Low Impedance High Temperature),50V,±20%,100,No Lead Cut /  Standard,1010
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CX006M0022RZB-0405,CX006M0022RZB-0405,CX (105°C  3000~5000 Hours Ultra Low Impedance Long Life),6.3V,±20%,22,No Lead Cut /  Standard,405
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CX006M0033RZB-0405,CX006M0033RZB-0405,CX (105°C  3000~5000 Hours Ultra Low Impedance Long Life),6.3V,±20%,33,No Lead Cut /  Standard,405
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CX006M0047RZC-0505,CX006M0047RZC-0505,CX (105°C  3000~5000 Hours Ultra Low Impedance Long Life),6.3V,±20%,47,No Lead Cut /  Standard,505
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CX006M0100RZD-0605,CX006M0100RZD-0605,CX (105°C  3000~5000 Hours Ultra Low Impedance Long Life),6.3V,±20%,100,No Lead Cut /  Standard,605
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CX006M0150RZE-0806,CX006M0150RZE-0806,CX (105°C  3000~5000 Hours Ultra Low Impedance Long Life),6.3V,±20%,150,No Lead Cut /  Standard,806
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CX006M0220RZE-0806,CX006M0220RZE-0806,CX (105°C  3000~5000 Hours Ultra Low Impedance Long Life),6.3V,±20%,220,No Lead Cut /  Standard,806
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CX006M0330RGF-0810,CX006M0330RGF-0810,CX (105°C  3000~5000 Hours Ultra Low Impedance Long Life),6.3V,±20%,330,No Lead Cut /  Standard,810
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CX006M0470RGF-0810,CX006M0470RGF-0810,CX (105°C  3000~5000 Hours Ultra Low Impedance Long Life),6.3V,±20%,470,No Lead Cut /  Standard,810
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CX006M0680RGG-1010,CX006M0680RGG-1010,CX (105°C  3000~5000 Hours Ultra Low Impedance Long Life),6.3V,±20%,680,No Lead Cut /  Standard,1010
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CX006M1000RGG-1010,CX006M1000RGG-1010,CX (105°C  3000~5000 Hours Ultra Low Impedance Long Life),6.3V,±20%,1 000,No Lead Cut /  Standard,1010
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CX010M0022RZB-0405,CX010M0022RZB-0405,CX (105°C  3000~5000 Hours Ultra Low Impedance Long Life),10V,±20%,22,No Lead Cut /  Standard,405
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CX010M0033RZC-0505,CX010M0033RZC-0505,CX (105°C  3000~5000 Hours Ultra Low Impedance Long Life),10V,±20%,33,No Lead Cut /  Standard,605
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CX010M0047RZD-0605,CX010M0047RZD-0605,CX (105°C  3000~5000 Hours Ultra Low Impedance Long Life),10V,±20%,47,No Lead Cut /  Standard,605
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CX010M0100RZD-0605,CX010M0100RZD-0605,CX (105°C  3000~5000 Hours Ultra Low Impedance Long Life),10V,±20%,100,No Lead Cut /  Standard,605
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CX010M0150RZH-0607,CX010M0150RZH-0607,CX (105°C  3000~5000 Hours Ultra Low Impedance Long Life),10V,±20%,150,No Lead Cut /  Standard,607
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CX010M0220RGF-0810,CX010M0220RGF-0810,CX (105°C  3000~5000 Hours Ultra Low Impedance Long Life),10V,±20%,220,No Lead Cut /  Standard,810
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CX010M0330RGF-0810,CX010M0330RGF-0810,CX (105°C  3000~5000 Hours Ultra Low Impedance Long Life),10V,±20%,330,No Lead Cut /  Standard,810
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CX010M0470RGF-0810,CX010M0470RGF-0810,CX (105°C  3000~5000 Hours Ultra Low Impedance Long Life),10V,±20%,470,No Lead Cut /  Standard,810
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CX010M0470RGG-1010,CX010M0470RGG-1010,CX (105°C  3000~5000 Hours Ultra Low Impedance Long Life),10V,±20%,470,No Lead Cut /  Standard,1010
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CX010M0680RGG-1010,CX010M0680RGG-1010,CX (105°C  3000~5000 Hours Ultra Low Impedance Long Life),10V,±20%,680,No Lead Cut /  Standard,1010
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CX016M0022RZC-0505,CX016M0022RZC-0505,CX (105°C  3000~5000 Hours Ultra Low Impedance Long Life),16V,±20%,22,No Lead Cut /  Standard,505
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CX016M0033RZD-0605,CX016M0033RZD-0605,CX (105°C  3000~5000 Hours Ultra Low Impedance Long Life),16V,±20%,33,No Lead Cut /  Standard,605
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CX016M0047RZD-0605,CX016M0047RZD-0605,CX (105°C  3000~5000 Hours Ultra Low Impedance Long Life),16V,±20%,47,No Lead Cut /  Standard,605
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CX016M0100RED-0605,CX016M0100RED-0605,CX (105°C  3000~5000 Hours Ultra Low Impedance Long Life),16V,±20%,100,No Lead Cut /  Standard,605
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CX016M0100RZH-0607,CX016M0100RZH-0607,CX (105°C  3000~5000 Hours Ultra Low Impedance Long Life),16V,±20%,100,No Lead Cut /  Standard,607
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CX016M0150RGF-0810,CX016M0150RGF-0810,CX (105°C  3000~5000 Hours Ultra Low Impedance Long Life),16V,±20%,150,No Lead Cut /  Standard,810
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CX016M0220RGF-0810,CX016M0220RGF-0810,CX (105°C  3000~5000 Hours Ultra Low Impedance Long Life),16V,±20%,220,No Lead Cut /  Standard,810
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CX016M0330RGF-0810,CX016M0330RGF-0810,CX (105°C  3000~5000 Hours Ultra Low Impedance Long Life),16V,±20%,330,No Lead Cut /  Standard,810
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CX016M0470RGG-1010,CX016M0470RGG-1010,CX (105°C  3000~5000 Hours Ultra Low Impedance Long Life),16V,±20%,470,No Lead Cut /  Standard,1010
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CX025M0010RZB-0405,CX025M0010RZB-0405,CX (105°C  3000~5000 Hours Ultra Low Impedance Long Life),25V,±20%,10,No Lead Cut /  Standard,405
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CX025M0022RZC-0505,CX025M0022RZC-0505,CX (105°C  3000~5000 Hours Ultra Low Impedance Long Life),25V,±20%,22,No Lead Cut /  Standard,505
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CX025M0033RZD-0605,CX025M0033RZD-0605,CX (105°C  3000~5000 Hours Ultra Low Impedance Long Life),25V,±20%,33,No Lead Cut /  Standard,605
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CX025M0047RZD-0605,CX025M0047RZD-0605,CX (105°C  3000~5000 Hours Ultra Low Impedance Long Life),25V,±20%,47,No Lead Cut /  Standard,605
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CX025M0068RZH-0607,CX025M0068RZH-0607,CX (105°C  3000~5000 Hours Ultra Low Impedance Long Life),25V,±20%,68,No Lead Cut /  Standard,607
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CX025M0100RZE-0806,CX025M0100RZE-0806,CX (105°C  3000~5000 Hours Ultra Low Impedance Long Life),25V,±20%,100,No Lead Cut /  Standard,806
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CX025M0150RGF-0810,CX025M0150RGF-0810,CX (105°C  3000~5000 Hours Ultra Low Impedance Long Life),25V,±20%,150,No Lead Cut /  Standard,810
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CX025M0220RGF-0810,CX025M0220RGF-0810,CX (105°C  3000~5000 Hours Ultra Low Impedance Long Life),25V,±20%,220,No Lead Cut /  Standard,810
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CX025M0330RGG-1010,CX025M0330RGG-1010,CX (105°C  3000~5000 Hours Ultra Low Impedance Long Life),25V,±20%,330,No Lead Cut /  Standard,1010
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CX025M0470RGG-1010,CX025M0470RGG-1010,CX (105°C  3000~5000 Hours Ultra Low Impedance Long Life),25V,±20%,470,No Lead Cut /  Standard,1010
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CX035M0010RZC-0505,CX035M0010RZC-0505,CX (105°C  3000~5000 Hours Ultra Low Impedance Long Life),35V,±20%,10,No Lead Cut /  Standard,505
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CX035M0022RZC-0505,CX035M0022RZC-0505,CX (105°C  3000~5000 Hours Ultra Low Impedance Long Life),35V,±20%,22,No Lead Cut /  Standard,505
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CX035M0033RZD-0605,CX035M0033RZD-0605,CX (105°C  3000~5000 Hours Ultra Low Impedance Long Life),35V,±20%,33,No Lead Cut /  Standard,605
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CX035M0047RZD-0605,CX035M0047RZD-0605,CX (105°C  3000~5000 Hours Ultra Low Impedance Long Life),35V,±20%,47,No Lead Cut /  Standard,605
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CX035M0047RZH-0607,CX035M0047RZH-0607,CX (105°C  3000~5000 Hours Ultra Low Impedance Long Life),35V,±20%,47,No Lead Cut /  Standard,607
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CX035M0068RZH-0607,CX035M0068RZH-0607,CX (105°C  3000~5000 Hours Ultra Low Impedance Long Life),35V,±20%,68,No Lead Cut /  Standard,810
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CX035M0100RGF-0810,CX035M0100RGF-0810,CX (105°C  3000~5000 Hours Ultra Low Impedance Long Life),35V,±20%,100,No Lead Cut /  Standard,1010
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CX035M0150RGG-1010,CX035M0150RGG-1010,CX (105°C  3000~5000 Hours Ultra Low Impedance Long Life),35V,±20%,150,No Lead Cut /  Standard,1010
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CX035M0220RGG-1010,CX035M0220RGG-1010,CX (105°C  3000~5000 Hours Ultra Low Impedance Long Life),35V,±20%,220,No Lead Cut /  Standard,1010
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CX035M0330RGG-1010,CX035M0330RGG-1010,CX (105°C  3000~5000 Hours Ultra Low Impedance Long Life),35V,±20%,330,No Lead Cut /  Standard,1010
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CX035M4R70RZB-0405,CX035M4R70RZB-0405,CX (105°C  3000~5000 Hours Ultra Low Impedance Long Life),35V,±20%,4.7,No Lead Cut /  Standard,405
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CX050M0010RZD-0605,CX050M0010RZD-0605,CX (105°C  3000~5000 Hours Ultra Low Impedance Long Life),50V,±20%,10,No Lead Cut /  Standard,605
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CX050M0022RZE-0806,CX050M0022RZE-0806,CX (105°C  3000~5000 Hours Ultra Low Impedance Long Life),50V,±20%,22,No Lead Cut /  Standard,806
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CX050M0033RGF-0810,CX050M0033RGF-0810,CX (105°C  3000~5000 Hours Ultra Low Impedance Long Life),50V,±20%,33,No Lead Cut /  Standard,810
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CX050M0047RGG-1010,CX050M0047RGG-1010,CX (105°C  3000~5000 Hours Ultra Low Impedance Long Life),50V,±20%,47,No Lead Cut /  Standard,1010
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CX050M0047RZH-0607,CX050M0047RZH-0607,CX (105°C  3000~5000 Hours Ultra Low Impedance Long Life),50V,±20%,47,No Lead Cut /  Standard,607
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CX050M0068RGG-1010,CX050M0068RGG-1010,CX (105°C  3000~5000 Hours Ultra Low Impedance Long Life),50V,±20%,68,No Lead Cut /  Standard,1010
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CX050M0100RGF-0810,CX050M0100RGF-0810,CX (105°C  3000~5000 Hours Ultra Low Impedance Long Life),50V,±20%,100,No Lead Cut /  Standard,810
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CX050M0100RGG-1010,CX050M0100RGG-1010,CX (105°C  3000~5000 Hours Ultra Low Impedance Long Life),50V,±20%,100,No Lead Cut /  Standard,1010
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CX050M0220RGG-1010,CX050M0220RGG-1010,CX (105°C  3000~5000 Hours Ultra Low Impedance Long Life),50V,±20%,220,No Lead Cut /  Standard,1010
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CX050M1R00RZB-0405,CX050M1R00RZB-0405,CX (105°C  3000~5000 Hours Ultra Low Impedance Long Life),50V,±20%,1,No Lead Cut /  Standard,405
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CX050M2R20RZB-0405,CX050M2R20RZB-0405,CX (105°C  3000~5000 Hours Ultra Low Impedance Long Life),50V,±20%,2.2,No Lead Cut /  Standard,405
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CX050M3R30RZB-0405,CX050M3R30RZB-0405,CX (105°C  3000~5000 Hours Ultra Low Impedance Long Life),50V,±20%,3.3,No Lead Cut /  Standard,405
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CX050M4R70RZC-0505,CX050M4R70RZC-0505,CX (105°C  3000~5000 Hours Ultra Low Impedance Long Life),50V,±20%,4.7,No Lead Cut /  Standard,505
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CZ004M0010RSB-0405,CZ004M0010RSB-0405,CZ (105°C  1000 Hours Low Impedance),4V,±20%,10,No Lead Cut /  Standard,0405
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CZ004M0022RSB-0405,CZ004M0022RSB-0405,CZ (105°C  1000 Hours Low Impedance),4V,±20%,22,No Lead Cut /  Standard,0405
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CZ004M0033RSB-0405,CZ004M0033RSB-0405,CZ (105°C  1000 Hours Low Impedance),4V,±20%,33,No Lead Cut /  Standard,0405
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CZ004M0047RSB-0405,CZ004M0047RSB-0405,CZ (105°C  1000 Hours Low Impedance),4V,±20%,47,No Lead Cut /  Standard,0405
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CZ004M0068RSB-0405,CZ004M0068RSB-0405,CZ (105°C  1000 Hours Low Impedance),4V,±20%,68,No Lead Cut /  Standard,0405
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CZ004M0100RSC-0505,CZ004M0100RSC-0505,CZ (105°C  1000 Hours Low Impedance),4V,±20%,100,No Lead Cut /  Standard,0505
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CZ004M0150RSD-0605,CZ004M0150RSD-0605,CZ (105°C  1000 Hours Low Impedance),4V,±20%,150,No Lead Cut /  Standard,0605
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CZ004M0220RSD-0605,CZ004M0220RSD-0605,CZ (105°C  1000 Hours Low Impedance),4V,±20%,220,No Lead Cut /  Standard,0605
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CZ004M4R70RSB-0405,CZ004M4R70RSB-0405,CZ (105°C  1000 Hours Low Impedance),4V,±20%,4.7,No Lead Cut /  Standard,0405
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CZ004M6R80RSB-0405,CZ004M6R80RSB-0405,CZ (105°C  1000 Hours Low Impedance),4V,±20%,6.8,No Lead Cut /  Standard,0405
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CZ006M0022RSB-0405,CZ006M0022RSB-0405,CZ (105°C  1000 Hours Low Impedance),6.3V,±20%,22,No Lead Cut /  Standard,0405
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CZ006M0033RSC-0505,CZ006M0033RSC-0505,CZ (105°C  1000 Hours Low Impedance),6.3V,±20%,33,No Lead Cut /  Standard,0505
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CZ006M0047RSC-0505,CZ006M0047RSC-0505,CZ (105°C  1000 Hours Low Impedance),6.3V,±20%,47,No Lead Cut /  Standard,0505
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CZ006M0068RSD-0605,CZ006M0068RSD-0605,CZ (105°C  1000 Hours Low Impedance),6.3V,±20%,68,No Lead Cut /  Standard,0605
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CZ006M0100RED-0605,CZ006M0100RED-0605,CZ (105°C  1000 Hours Low Impedance),6.3V,±20%,100,No Lead Cut /  Standard,0605
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CZ006M0100RSD-0605,CZ006M0100RSD-0605,CZ (105°C  1000 Hours Low Impedance),6.3V,±20%,100,No Lead Cut /  Standard,0605
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CZ006M0150RSE-0806,CZ006M0150RSE-0806,CZ (105°C  1000 Hours Low Impedance),6.3V,±20%,150,No Lead Cut /  Standard,0806
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CZ006M0150RSH-0607,CZ006M0150RSH-0607,CZ (105°C  1000 Hours Low Impedance),6.3V,±20%,150,No Lead Cut /  Standard,0607
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CZ006M0220RSE-0806,CZ006M0220RSE-0806,CZ (105°C  1000 Hours Low Impedance),6.3V,±20%,220,No Lead Cut /  Standard,0806
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CZ006M0220RSH-0607,CZ006M0220RSH-0607,CZ (105°C  1000 Hours Low Impedance),6.3V,±20%,220,No Lead Cut /  Standard,0607
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CZ006M0330RSF-0810,CZ006M0330RSF-0810,CZ (105°C  1000 Hours Low Impedance),6.3V,±20%,330,No Lead Cut /  Standard,0810
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CZ006M0330RSH-0607,CZ006M0330RSH-0607,CZ (105°C  1000 Hours Low Impedance),6.3V,±20%,330,No Lead Cut /  Standard,0607
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CZ006M0470RSF-0810,CZ006M0470RSF-0810,CZ (105°C  1000 Hours Low Impedance),6.3V,±20%,470,No Lead Cut /  Standard,0810
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CZ006M0470RSG-1010,CZ006M0470RSG-1010,CZ (105°C  1000 Hours Low Impedance),6.3V,±20%,470,No Lead Cut /  Standard,1010
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CZ006M1000RSG-1010,CZ006M1000RSG-1010,CZ (105°C  1000 Hours Low Impedance),6.3V,±20%,1 000,No Lead Cut /  Standard,1010
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CZ010M0010RSB-0405,CZ010M0010RSB-0405,CZ (105°C  1000 Hours Low Impedance),10V,±20%,10,No Lead Cut /  Standard,0405
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CZ010M0022RSC-0505,CZ010M0022RSC-0505,CZ (105°C  1000 Hours Low Impedance),10V,±20%,22,No Lead Cut /  Standard,0505
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CZ010M0033RSC-0505,CZ010M0033RSC-0505,CZ (105°C  1000 Hours Low Impedance),10V,±20%,33,No Lead Cut /  Standard,0505
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CZ010M0047RSD-0605,CZ010M0047RSD-0605,CZ (105°C  1000 Hours Low Impedance),10V,±20%,47,No Lead Cut /  Standard,0605
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CZ010M0068RSD-0605,CZ010M0068RSD-0605,CZ (105°C  1000 Hours Low Impedance),10V,±20%,68,No Lead Cut /  Standard,0605
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CZ010M0100RSD-0605,CZ010M0100RSD-0605,CZ (105°C  1000 Hours Low Impedance),10V,±20%,100,No Lead Cut /  Standard,0605
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CZ010M0100RSH-0607,CZ010M0100RSH-0607,CZ (105°C  1000 Hours Low Impedance),10V,±20%,100,No Lead Cut /  Standard,0607
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CZ010M0150RSE-0806,CZ010M0150RSE-0806,CZ (105°C  1000 Hours Low Impedance),10V,±20%,150,No Lead Cut /  Standard,0806
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CZ010M0150RSH-0607,CZ010M0150RSH-0607,CZ (105°C  1000 Hours Low Impedance),10V,±20%,150,No Lead Cut /  Standard,0607
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CZ010M0220RSE-0806,CZ010M0220RSE-0806,CZ (105°C  1000 Hours Low Impedance),10V,±20%,220,No Lead Cut /  Standard,0806
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CZ010M0220RSH-0607,CZ010M0220RSH-0607,CZ (105°C  1000 Hours Low Impedance),10V,±20%,220,No Lead Cut /  Standard,0607
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CZ010M0330RSF-0810,CZ010M0330RSF-0810,CZ (105°C  1000 Hours Low Impedance),10V,±20%,330,No Lead Cut /  Standard,0810
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CZ010M0470RSF-0810,CZ010M0470RSF-0810,CZ (105°C  1000 Hours Low Impedance),10V,±20%,470,No Lead Cut /  Standard,0810
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CZ010M0470RSG-1010,CZ010M0470RSG-1010,CZ (105°C  1000 Hours Low Impedance),10V,±20%,470,No Lead Cut /  Standard,1010
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CZ010M1000RSG-1010,CZ010M1000RSG-1010,CZ (105°C  1000 Hours Low Impedance),10V,±20%,1 000,No Lead Cut /  Standard,1010
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CZ016M0010RSB-0405,CZ016M0010RSB-0405,CZ (105°C  1000 Hours Low Impedance),16V,±20%,10,No Lead Cut /  Standard,0405
